physical asset,location,ownership,commodity,Countries,status,USA states
upstream facilities,"['USA', 'Permian Basin', 'Kazakhstan', 'North America', 'California', 'Gulf of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Escravos Natural Gas projects in Nigeria', 'Midland basin', 'Asia', 'Israel', 'Argentina', 'TCO in Kazakhstan', 'Urban areas', 'Japan', 'Other Americas', 'Africa', 'Delaware basin', 'Nigeria', 'Republic of Congo', 'Midland']",Tengizchevroil,Natural Gas,Kazakhstan,,"['California', 'Delaware']"
upstream facilities,"['USA', 'Permian Basin', 'Kazakhstan', 'North America', 'California', 'Gulf of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Escravos Natural Gas projects in Nigeria', 'Midland basin', 'Asia', 'Israel', 'Argentina', 'TCO in Kazakhstan', 'Urban areas', 'Japan', 'Other Americas', 'Africa', 'Delaware basin', 'Nigeria', 'Republic of Congo', 'Midland']",Tengizchevroil,Natural Gas,Colombia,,"['California', 'Delaware']"
upstream facilities,"['USA', 'Permian Basin', 'Kazakhstan', 'North America', 'California', 'Gulf of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Escravos Natural Gas projects in Nigeria', 'Midland basin', 'Asia', 'Israel', 'Argentina', 'TCO in Kazakhstan', 'Urban areas', 'Japan', 'Other Americas', 'Africa', 'Delaware basin', 'Nigeria', 'Republic of Congo', 'Midland']",Tengizchevroil,Natural Gas,Angola,,"['California', 'Delaware']"
upstream facilities,"['USA', 'Permian Basin', 'Kazakhstan', 'North America', 'California', 'Gulf of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Escravos Natural Gas projects in Nigeria', 'Midland basin', 'Asia', 'Israel', 'Argentina', 'TCO in Kazakhstan', 'Urban areas', 'Japan', 'Other Americas', 'Africa', 'Delaware basin', 'Nigeria', 'Republic of Congo', 'Midland']",Tengizchevroil,Natural Gas,Australia,,"['California', 'Delaware']"
upstream facilities,"['USA', 'Permian Basin', 'Kazakhstan', 'North America', 'California', 'Gulf of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Escravos Natural Gas projects in Nigeria', 'Midland basin', 'Asia', 'Israel', 'Argentina', 'TCO in Kazakhstan', 'Urban areas', 'Japan', 'Other Americas', 'Africa', 'Delaware basin', 'Nigeria', 'Republic of Congo', 'Midland']",Tengizchevroil,Natural Gas,Nigeria,,"['California', 'Delaware']"
upstream facilities,"['USA', 'Permian Basin', 'Kazakhstan', 'North America', 'California', 'Gulf of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Escravos Natural Gas projects in Nigeria', 'Midland basin', 'Asia', 'Israel', 'Argentina', 'TCO in Kazakhstan', 'Urban areas', 'Japan', 'Other Americas', 'Africa', 'Delaware basin', 'Nigeria', 'Republic of Congo', 'Midland']",Tengizchevroil,Natural Gas,Israel,,"['California', 'Delaware']"
upstream facilities,"['USA', 'Permian Basin', 'Kazakhstan', 'North America', 'California', 'Gulf of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Escravos Natural Gas projects in Nigeria', 'Midland basin', 'Asia', 'Israel', 'Argentina', 'TCO in Kazakhstan', 'Urban areas', 'Japan', 'Other Americas', 'Africa', 'Delaware basin', 'Nigeria', 'Republic of Congo', 'Midland']",Tengizchevroil,Natural Gas,Argentina,,"['California', 'Delaware']"
upstream facilities,"['USA', 'Permian Basin', 'Kazakhstan', 'North America', 'California', 'Gulf of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Escravos Natural Gas projects in Nigeria', 'Midland basin', 'Asia', 'Israel', 'Argentina', 'TCO in Kazakhstan', 'Urban areas', 'Japan', 'Other Americas', 'Africa', 'Delaware basin', 'Nigeria', 'Republic of Congo', 'Midland']",Tengizchevroil,Natural Gas,Mexico,,"['California', 'Delaware']"
upstream facilities,"['USA', 'Permian Basin', 'Kazakhstan', 'North America', 'California', 'Gulf of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Escravos Natural Gas projects in Nigeria', 'Midland basin', 'Asia', 'Israel', 'Argentina', 'TCO in Kazakhstan', 'Urban areas', 'Japan', 'Other Americas', 'Africa', 'Delaware basin', 'Nigeria', 'Republic of Congo', 'Midland']",Tengizchevroil,Petroleum Products,USA,,"['California', 'Delaware']"
upstream facilities,"['USA', 'Permian Basin', 'Kazakhstan', 'North America', 'California', 'Gulf of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Escravos Natural Gas projects in Nigeria', 'Midland basin', 'Asia', 'Israel', 'Argentina', 'TCO in Kazakhstan', 'Urban areas', 'Japan', 'Other Americas', 'Africa', 'Delaware basin', 'Nigeria', 'Republic of Congo', 'Midland']",Tengizchevroil,Petroleum Products,Kazakhstan,,"['California', 'Delaware']"
upstream facilities,"['USA', 'Permian Basin', 'Kazakhstan', 'North America', 'California', 'Gulf of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Escravos Natural Gas projects in Nigeria', 'Midland basin', 'Asia', 'Israel', 'Argentina', 'TCO in Kazakhstan', 'Urban areas', 'Japan', 'Other Americas', 'Africa', 'Delaware basin', 'Nigeria', 'Republic of Congo', 'Midland']",Tengizchevroil,Petroleum Products,Colombia,,"['California', 'Delaware']"
upstream facilities,"['USA', 'Permian Basin', 'Kazakhstan', 'North America', 'California', 'Gulf of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Escravos Natural Gas projects in Nigeria', 'Midland basin', 'Asia', 'Israel', 'Argentina', 'TCO in Kazakhstan', 'Urban areas', 'Japan', 'Other Americas', 'Africa', 'Delaware basin', 'Nigeria', 'Republic of Congo', 'Midland']",Tengizchevroil,Petroleum Products,Angola,,"['California', 'Delaware']"
upstream facilities,"['USA', 'Permian Basin', 'Kazakhstan', 'North America', 'California', 'Gulf of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Escravos Natural Gas projects in Nigeria', 'Midland basin', 'Asia', 'Israel', 'Argentina', 'TCO in Kazakhstan', 'Urban areas', 'Japan', 'Other Americas', 'Africa', 'Delaware basin', 'Nigeria', 'Republic of Congo', 'Midland']",Tengizchevroil,Petroleum Products,Australia,,"['California', 'Delaware']"
upstream facilities,"['USA', 'Permian Basin', 'Kazakhstan', 'North America', 'California', 'Gulf of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Escravos Natural Gas projects in Nigeria', 'Midland basin', 'Asia', 'Israel', 'Argentina', 'TCO in Kazakhstan', 'Urban areas', 'Japan', 'Other Americas', 'Africa', 'Delaware basin', 'Nigeria', 'Republic of Congo', 'Midland']",Tengizchevroil,Petroleum Products,Nigeria,,"['California', 'Delaware']"
upstream facilities,"['USA', 'Permian Basin', 'Kazakhstan', 'North America', 'California', 'Gulf of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Escravos Natural Gas projects in Nigeria', 'Midland basin', 'Asia', 'Israel', 'Argentina', 'TCO in Kazakhstan', 'Urban areas', 'Japan', 'Other Americas', 'Africa', 'Delaware basin', 'Nigeria', 'Republic of Congo', 'Midland']",Tengizchevroil,Petroleum Products,Israel,,"['California', 'Delaware']"
upstream facilities,"['USA', 'Permian Basin', 'Kazakhstan', 'North America', 'California', 'Gulf of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Escravos Natural Gas projects in Nigeria', 'Midland basin', 'Asia', 'Israel', 'Argentina', 'TCO in Kazakhstan', 'Urban areas', 'Japan', 'Other Americas', 'Africa', 'Delaware basin', 'Nigeria', 'Republic of Congo', 'Midland']",Tengizchevroil,Petroleum Products,Argentina,,"['California', 'Delaware']"
upstream facilities,"['USA', 'Permian Basin', 'Kazakhstan', 'North America', 'California', 'Gulf of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Escravos Natural Gas projects in Nigeria', 'Midland basin', 'Asia', 'Israel', 'Argentina', 'TCO in Kazakhstan', 'Urban areas', 'Japan', 'Other Americas', 'Africa', 'Delaware basin', 'Nigeria', 'Republic of Congo', 'Midland']",Tengizchevroil,Petroleum Products,Mexico,,"['California', 'Delaware']"
upstream facilities,"['USA', 'Permian Basin', 'Kazakhstan', 'North America', 'California', 'Gulf of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Escravos Natural Gas projects in Nigeria', 'Midland basin', 'Asia', 'Israel', 'Argentina', 'TCO in Kazakhstan', 'Urban areas', 'Japan', 'Other Americas', 'Africa', 'Delaware basin', 'Nigeria', 'Republic of Congo', 'Midland']",Tengizchevroil,Petrochemicals,USA,,"['California', 'Delaware']"
upstream facilities,"['USA', 'Permian Basin', 'Kazakhstan', 'North America', 'California', 'Gulf of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Escravos Natural Gas projects in Nigeria', 'Midland basin', 'Asia', 'Israel', 'Argentina', 'TCO in Kazakhstan', 'Urban areas', 'Japan', 'Other Americas', 'Africa', 'Delaware basin', 'Nigeria', 'Republic of Congo', 'Midland']",Tengizchevroil,Petrochemicals,Kazakhstan,,"['California', 'Delaware']"
upstream facilities,"['USA', 'Permian Basin', 'Kazakhstan', 'North America', 'California', 'Gulf of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Escravos Natural Gas projects in Nigeria', 'Midland basin', 'Asia', 'Israel', 'Argentina', 'TCO in Kazakhstan', 'Urban areas', 'Japan', 'Other Americas', 'Africa', 'Delaware basin', 'Nigeria', 'Republic of Congo', 'Midland']",Tengizchevroil,Petrochemicals,Colombia,,"['California', 'Delaware']"
upstream facilities,"['USA', 'Permian Basin', 'Kazakhstan', 'North America', 'California', 'Gulf of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Escravos Natural Gas projects in Nigeria', 'Midland basin', 'Asia', 'Israel', 'Argentina', 'TCO in Kazakhstan', 'Urban areas', 'Japan', 'Other Americas', 'Africa', 'Delaware basin', 'Nigeria', 'Republic of Congo', 'Midland']",Tengizchevroil,Petrochemicals,Angola,,"['California', 'Delaware']"
upstream facilities,"['USA', 'Permian Basin', 'Kazakhstan', 'North America', 'California', 'Gulf of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Escravos Natural Gas projects in Nigeria', 'Midland basin', 'Asia', 'Israel', 'Argentina', 'TCO in Kazakhstan', 'Urban areas', 'Japan', 'Other Americas', 'Africa', 'Delaware basin', 'Nigeria', 'Republic of Congo', 'Midland']",Tengizchevroil,Petrochemicals,Australia,,"['California', 'Delaware']"
upstream facilities,"['USA', 'Permian Basin', 'Kazakhstan', 'North America', 'California', 'Gulf of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Escravos Natural Gas projects in Nigeria', 'Midland basin', 'Asia', 'Israel', 'Argentina', 'TCO in Kazakhstan', 'Urban areas', 'Japan', 'Other Americas', 'Africa', 'Delaware basin', 'Nigeria', 'Republic of Congo', 'Midland']",Tengizchevroil,Petrochemicals,Nigeria,,"['California', 'Delaware']"
upstream facilities,"['USA', 'Permian Basin', 'Kazakhstan', 'North America', 'California', 'Gulf of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Escravos Natural Gas projects in Nigeria', 'Midland basin', 'Asia', 'Israel', 'Argentina', 'TCO in Kazakhstan', 'Urban areas', 'Japan', 'Other Americas', 'Africa', 'Delaware basin', 'Nigeria', 'Republic of Congo', 'Midland']",Tengizchevroil,Petrochemicals,Israel,,"['California', 'Delaware']"
upstream facilities,"['USA', 'Permian Basin', 'Kazakhstan', 'North America', 'California', 'Gulf of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Escravos Natural Gas projects in Nigeria', 'Midland basin', 'Asia', 'Israel', 'Argentina', 'TCO in Kazakhstan', 'Urban areas', 'Japan', 'Other Americas', 'Africa', 'Delaware basin', 'Nigeria', 'Republic of Congo', 'Midland']",Tengizchevroil,Petrochemicals,Argentina,,"['California', 'Delaware']"
upstream facilities,"['USA', 'Permian Basin', 'Kazakhstan', 'North America', 'California', 'Gulf of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Escravos Natural Gas projects in Nigeria', 'Midland basin', 'Asia', 'Israel', 'Argentina', 'TCO in Kazakhstan', 'Urban areas', 'Japan', 'Other Americas', 'Africa', 'Delaware basin', 'Nigeria', 'Republic of Congo', 'Midland']",Tengizchevroil,Petrochemicals,Mexico,,"['California', 'Delaware']"
upstream facilities,"['USA', 'Permian Basin', 'Kazakhstan', 'North America', 'California', 'Gulf of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Escravos Natural Gas projects in Nigeria', 'Midland basin', 'Asia', 'Israel', 'Argentina', 'TCO in Kazakhstan', 'Urban areas', 'Japan', 'Other Americas', 'Africa', 'Delaware basin', 'Nigeria', 'Republic of Congo', 'Midland']",Tengizchevroil,Renewable Fuels,USA,,"['California', 'Delaware']"
upstream facilities,"['USA', 'Permian Basin', 'Kazakhstan', 'North America', 'California', 'Gulf of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Escravos Natural Gas projects in Nigeria', 'Midland basin', 'Asia', 'Israel', 'Argentina', 'TCO in Kazakhstan', 'Urban areas', 'Japan', 'Other Americas', 'Africa', 'Delaware basin', 'Nigeria', 'Republic of Congo', 'Midland']",Tengizchevroil,Renewable Fuels,Kazakhstan,,"['California', 'Delaware']"
upstream facilities,"['USA', 'Permian Basin', 'Kazakhstan', 'North America', 'California', 'Gulf of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Escravos Natural Gas projects in Nigeria', 'Midland basin', 'Asia', 'Israel', 'Argentina', 'TCO in Kazakhstan', 'Urban areas', 'Japan', 'Other Americas', 'Africa', 'Delaware basin', 'Nigeria', 'Republic of Congo', 'Midland']",Tengizchevroil,Renewable Fuels,Colombia,,"['California', 'Delaware']"
upstream facilities,"['USA', 'Permian Basin', 'Kazakhstan', 'North America', 'California', 'Gulf of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Escravos Natural Gas projects in Nigeria', 'Midland basin', 'Asia', 'Israel', 'Argentina', 'TCO in Kazakhstan', 'Urban areas', 'Japan', 'Other Americas', 'Africa', 'Delaware basin', 'Nigeria', 'Republic of Congo', 'Midland']",Tengizchevroil,Renewable Fuels,Angola,,"['California', 'Delaware']"
upstream facilities,"['USA', 'Permian Basin', 'Kazakhstan', 'North America', 'California', 'Gulf of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Escravos Natural Gas projects in Nigeria', 'Midland basin', 'Asia', 'Israel', 'Argentina', 'TCO in Kazakhstan', 'Urban areas', 'Japan', 'Other Americas', 'Africa', 'Delaware basin', 'Nigeria', 'Republic of Congo', 'Midland']",Tengizchevroil,Renewable Fuels,Australia,,"['California', 'Delaware']"
upstream facilities,"['USA', 'Permian Basin', 'Kazakhstan', 'North America', 'California', 'Gulf of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Escravos Natural Gas projects in Nigeria', 'Midland basin', 'Asia', 'Israel', 'Argentina', 'TCO in Kazakhstan', 'Urban areas', 'Japan', 'Other Americas', 'Africa', 'Delaware basin', 'Nigeria', 'Republic of Congo', 'Midland']",Tengizchevroil,Renewable Fuels,Nigeria,,"['California', 'Delaware']"
upstream facilities,"['USA', 'Permian Basin', 'Kazakhstan', 'North America', 'California', 'Gulf of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Escravos Natural Gas projects in Nigeria', 'Midland basin', 'Asia', 'Israel', 'Argentina', 'TCO in Kazakhstan', 'Urban areas', 'Japan', 'Other Americas', 'Africa', 'Delaware basin', 'Nigeria', 'Republic of Congo', 'Midland']",Tengizchevroil,Renewable Fuels,Israel,,"['California', 'Delaware']"
upstream facilities,"['USA', 'Permian Basin', 'Kazakhstan', 'North America', 'California', 'Gulf of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Escravos Natural Gas projects in Nigeria', 'Midland basin', 'Asia', 'Israel', 'Argentina', 'TCO in Kazakhstan', 'Urban areas', 'Japan', 'Other Americas', 'Africa', 'Delaware basin', 'Nigeria', 'Republic of Congo', 'Midland']",Tengizchevroil,Renewable Fuels,Argentina,,"['California', 'Delaware']"
upstream facilities,"['USA', 'Permian Basin', 'Kazakhstan', 'North America', 'California', 'Gulf of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Escravos Natural Gas projects in Nigeria', 'Midland basin', 'Asia', 'Israel', 'Argentina', 'TCO in Kazakhstan', 'Urban areas', 'Japan', 'Other Americas', 'Africa', 'Delaware basin', 'Nigeria', 'Republic of Congo', 'Midland']",Tengizchevroil,Renewable Fuels,Mexico,,"['California', 'Delaware']"
upstream facilities,"['USA', 'Permian Basin', 'Kazakhstan', 'North America', 'California', 'Gulf of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Escravos Natural Gas projects in Nigeria', 'Midland basin', 'Asia', 'Israel', 'Argentina', 'TCO in Kazakhstan', 'Urban areas', 'Japan', 'Other Americas', 'Africa', 'Delaware basin', 'Nigeria', 'Republic of Congo', 'Midland']",Tengizchevroil,Carbon Capture And Offsets,USA,,"['California', 'Delaware']"
upstream facilities,"['USA', 'Permian Basin', 'Kazakhstan', 'North America', 'California', 'Gulf of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Escravos Natural Gas projects in Nigeria', 'Midland basin', 'Asia', 'Israel', 'Argentina', 'TCO in Kazakhstan', 'Urban areas', 'Japan', 'Other Americas', 'Africa', 'Delaware basin', 'Nigeria', 'Republic of Congo', 'Midland']",Tengizchevroil,Carbon Capture And Offsets,Kazakhstan,,"['California', 'Delaware']"
upstream facilities,"['USA', 'Permian Basin', 'Kazakhstan', 'North America', 'California', 'Gulf of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Escravos Natural Gas projects in Nigeria', 'Midland basin', 'Asia', 'Israel', 'Argentina', 'TCO in Kazakhstan', 'Urban areas', 'Japan', 'Other Americas', 'Africa', 'Delaware basin', 'Nigeria', 'Republic of Congo', 'Midland']",Tengizchevroil,Carbon Capture And Offsets,Colombia,,"['California', 'Delaware']"
upstream facilities,"['USA', 'Permian Basin', 'Kazakhstan', 'North America', 'California', 'Gulf of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Escravos Natural Gas projects in Nigeria', 'Midland basin', 'Asia', 'Israel', 'Argentina', 'TCO in Kazakhstan', 'Urban areas', 'Japan', 'Other Americas', 'Africa', 'Delaware basin', 'Nigeria', 'Republic of Congo', 'Midland']",Tengizchevroil,Carbon Capture And Offsets,Angola,,"['California', 'Delaware']"
upstream facilities,"['USA', 'Permian Basin', 'Kazakhstan', 'North America', 'California', 'Gulf of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Escravos Natural Gas projects in Nigeria', 'Midland basin', 'Asia', 'Israel', 'Argentina', 'TCO in Kazakhstan', 'Urban areas', 'Japan', 'Other Americas', 'Africa', 'Delaware basin', 'Nigeria', 'Republic of Congo', 'Midland']",Tengizchevroil,Carbon Capture And Offsets,Australia,,"['California', 'Delaware']"
upstream facilities,"['USA', 'Permian Basin', 'Kazakhstan', 'North America', 'California', 'Gulf of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Escravos Natural Gas projects in Nigeria', 'Midland basin', 'Asia', 'Israel', 'Argentina', 'TCO in Kazakhstan', 'Urban areas', 'Japan', 'Other Americas', 'Africa', 'Delaware basin', 'Nigeria', 'Republic of Congo', 'Midland']",Tengizchevroil,Carbon Capture And Offsets,Nigeria,,"['California', 'Delaware']"
